fid,username,reply_count,address,amount,total,points
628655,damariscosss,2,0x583633093b972b13866db8e1c0744b12f8b4825a,13361839,,1
562300,mintclub,2,0x12e154520f412509ee0ef475d4e32155515e7469,13361839,,1
533608,elefant,2,0x33eeff4c681e195d395a9d98e7ed2d7f750ee3e6,13361839,,1
530226,jaseke,2,0x4326d861e74bff517634bf17dac2836a27053a04,13361839,,1
502524,dubumother,2,0x150e3efa776fb868c215e50fdabc6c0491f62804,13361839,,1
499579,chronist,2,0x1c0cfed366d18c062bcb9abf129983960288044e,13361839,,1
469228,psychofuturist,2,0x4796b5c1e24ea0ff1baa4e1b847cf92546ae1118,13361839,,1
446288,selenine,2,0x83f63b98d141ad2f87f51ae63dd0406376c691c7,13361839,,1
442951,migsilog,2,0x3e54113a4564e3b017f07ef1a26ed36ba91176a6,13361839,,1
426045,rjs,2,0x1a8652b88d2dbf84d362676e47d0e4ac5e564060,13361839,,1
422367,ch0p,2,0xe6a4218e4206cc28bf3e92290a65af378787e644,13361839,,1
417873,cyborgwizard,2,0xb5616432217f685cd976c247aa6f89e76ad7965e,13361839,,1
416087,mingming13,2,0x78e5110039a7a72e817598273f29661fb856fe6d,13361839,,1
415337,sonyasupposedly,2,0x18ffad7fec51119c55368607e43e6a986edaa831,13361839,,1
415248,plastician,2,0x605a63a89d41e0bb2239bcdb16bf0775fc208347,13361839,,1
413254,lzen,2,0x79ffd72b3bb6d0279edd02ca6fe3135778aa6ef5,13361839,,1
412566,papakronic,2,0x772172a11a1411acbb494630283a28d9c2aef21f,13361839,,1
411602,fvckrender,2,0x3602302b946044bccede79f689aa2ca505852841,13361839,,1
408746,nutellacrepe.eth,2,0x3ad691d0f593d186d980b4d12997951a77e2982a,13361839,,1
406308,huncho.eth,2,0x807a9fa3cedec27cf5bdf4bd093fc2a92fc7be79,13361839,,1
403020,push-,2,0x2f05371f6b614ca142133c5ab4a8d6631a279fa7,13361839,,1
401266,probcause,2,0x7049871039097e61b1ae827e77abb1c9a0b14061,13361839,,1
397911,lampy,2,0x86aad3d6fd543267e6dbcb11aaf4b4767cfa958d,13361839,,1
396547,willpowered.eth,2,0xd8398efffc014a2e546c15602e9830d4b7b7ac01,13361839,,1
395263,kiwi-eth,2,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,13361839,,1
388361,zoovie,2,0x2c9550f20ec955f06b5caf6fba7ca3be00b7d987,13361839,,1
387231,0xdegenx,2,0x1cf90d2a58853cded07b9ecbe7d20480c5b7be6e,13361839,,1
386213,crpdaddy.eth,2,0x22d187e0392632386b6dc542d5c494602e0e67fe,13361839,,1
381467,4kittt,2,0x0fa837970fc4c4a3fdb49d40b3566b3038575967,13361839,,1
380266,ratnakar,2,0x515d33a844e99747408fa2147e4c5c45e800c171,13361839,,1
377641,oxmmn,2,0x30a763b4a10d0b9feaca4a9152c4bf26c4d4914c,13361839,,1
369892,johncamkiran,2,0x2b5100f01e2d910a73e76de03f6c47c9dacda2f3,13361839,,1
369724,tonyjankowski,2,0x2459effb41168f7dcaa61db1fb27a0efbbce63f6,13361839,,1
364927,paybot,2,0xd7f2422de995b78689c7c2e86de22fd9dee06d61,13361839,,1
349684,fullstackdegen.eth,2,0x3240fc22ce3578d92e391bb559dfb8fb31b372df,13361839,,1
348894,dzgbln,2,0x6887c49684c6b0128944fd85c6d02e7b60d48570,13361839,,1
348801,onshelfxyz,2,0x70427886ae7681da64876b14c02eeed6e7ea1767,13361839,,1
344019,tike,2,0x4c329de465b7bb6010d55aa05daa06232dc94a18,13361839,,1
340888,beavs,2,0x3385c282d1ab357cc10ec41551662fd1db92b0d3,13361839,,1
337511,cardelucci,2,0xc623e6e24baef5b3d853ef672f145aaa814afde2,13361839,,1
329070,jabberwakki.eth,2,0x06b846e0b95c440776eda7dce4c54759b7b4a62a,13361839,,1
328041,nickyboost,2,0x6206f6e372a3bf424faf5618ba334e15488e3d6d,13361839,,1
327066,kevnbrr,2,0x8f46c4f4aea1497b98b7ce0db3a51c8213b781e5,13361839,,1
326567,saraphillips,2,0x18eb228a5ba1468a92fd22d69cb2e7bcad13742b,13361839,,1
325725,warplord.eth,2,0x319572a9f3c55eefa44a74bf77d5975e4c363026,13361839,,1
318501,csoriano,2,0x57c6812178d233246c3ae3a9e746b3443ef3df16,13361839,,1
314898,verymasa,2,0x0dbe495bf09cf843839b0e6f29ecc26fdb3aa023,13361839,,1
314339,ferrarijetpack,2,0x6b15f858a95c8b9d49612f1c35e0f6aea87cc383,13361839,,1
312099,robinwhitney,2,0x3b9c38f033f886b22694f8aee72a4aa1c7fc0974,13361839,,1
306175,lolaa,2,0x733571ef7fab4c8572aeef0037e8e4fa811b74b2,13361839,,1
305234,redux,2,0x19d020020017f09990685a5dbd8b077374d3e803,13361839,,1
303450,btcppt,2,0x4d993b28270e821615bab2c48308ed717933c962,13361839,,1
303158,teller,2,0x3c310ee668932bdd7049cc6fc23b6c8600ebeee2,13361839,,1
302767,mozzymuggs,2,0x24d256ce51e2386165fcbc4e9a7c23774bb80c79,13361839,,1
297264,clajke,2,0x1be0d97aeff10a1d4ea00a0bc78c78516c85c98c,13361839,,1
296420,radu779,2,0x98566fb212871c7b51a09b30d7320e564b9d0504,13361839,,1
296150,alexanderthegr8,2,0x6cd58aa5e724e4d833062b834c49db8dc242de39,13361839,,1
295758,btcpumppet,2,0x5e436b82027dd468ff4bd77048e317f86f5d4e14,13361839,,1
292688,apemfer.base.eth,2,0x596685816ff21bb9efd61291f222a711b38ac627,13361839,,1
291845,ganymede,2,0x199c51361ea5dc442addb641eb139778910db626,13361839,,1
285086,gaut,2,0x3f5929bc7b56b2a18724b1b54f65c890554c4421,13361839,,1
283597,wanderloots.eth,2,0x316822580ee3725209fd96b1208ef53b73825e56,13361839,,1
281250,a5ht4r,2,0x11bc65cd58d9206d571f7f013ff2ce36a46730db,13361839,,1
273294,nihil,2,0x4a0f12a33719a6444405261845a897f33243c750,13361839,,1
272704,morunda,2,0x942a9b35acf549bba5519cf2c8d5b2e2a5da31f7,13361839,,1
270998,naturally,2,0x45e090a41f48a2650579e9621a27b871de9926e0,13361839,,1
268459,ninjaboffin,2,0x9fe78a3332235cd812bdfa237940168d95d00ebd,13361839,,1
264487,leeroyjenkins,2,0x1487de0466296bcb847b1255e030970fbca44ef0,13361839,,1
262944,fingacode,2,0x180a0884505292cfa5fd6ed527e1f6280716f7b5,13361839,,1
261008,florenz,2,0x5904784dd70674e20059ea60c72680da6a456a04,13361839,,1
252858,charliekerr,2,0x62a84ea194247a6e6de1d11597077b1876d30e07,13361839,,1
248954,lonliboy,2,0x0382572791b5de9a979962b768a49b7776188dba,13361839,,1
248397,maxximillian,2,0x55abb1b8359d7bff4ba9352b411e5c0e03beef07,13361839,,1
247524,thehentaiedge.eth,2,0x96c053e54ae47d412951a613d67e2817c1639124,13361839,,1
244803,dutchpeter,2,0x386a5a70e6e6256afee1375128a2373446f95853,13361839,,1
243294,ericjuta,2,0x27258dbe4021baaed61422178c649b1feceec8f3,13361839,,1
242343,portdev,2,0x8a64e84b6daeae80f5bef711f1f373572642c08c,13361839,,1
241066,greenfarmer,2,0x0d13bc665a1a1ed75621ce79500ab8cbd01345c4,13361839,,1
238564,niftytime.eth,2,0xb8fbdf726b15580b340500ab36fbeb7ee622fa83,13361839,,1
238463,nerdy,2,0x0432bca6e3ed84c09236061a914791e339e52478,13361839,,1
235510,dabit3,2,0x357545612b334f9ee6bdd7d93b93ba2e13146b26,13361839,,1
234434,degentip,2,0x216334816e62c31527fd76b36401e78c4b45dda0,13361839,,1
230147,edit,2,0x7c312eae0f98fa419038babb0f55e1b7a87804cf,13361839,,1
226244,greekdx,2,0x1ecd13f2b981414c3f788c9f435abd8df35caf35,13361839,,1
224371,theokina,2,0xb7d4871c8b501d8ab895b691be7e5ce21c94a3d5,13361839,,1
218454,g-mac.eth,2,0xb8f27ef9ff4b54ff33350f7ddc7bb882eaa7f19e,13361839,,1
217248,myk,2,0x06b0a2c6beea3fd215d47324dd49e1ee3a4a9f25,13361839,,1
213618,0xphunk.eth,2,0x28e1bddc18aa171bf9fee8442e786b9dce8cfdad,13361839,,1
212863,drrallycat,2,0x4e491c38c6d1ee383dee7dea21c6a5726f564750,13361839,,1
212111,langchain,2,0x5f47e54006b79f179e20de7cd7692136688b5e96,13361839,,1
210943,redfox,2,0x2917814b19ea662dcb781531e749bb094841ae95,13361839,,1
210136,sevenbrother666,2,0x6b2388838b0b8c5f5c6e6085d953b6f9457f70ed,13361839,,1
208417,pwk,2,0x2df156cd7e8a2e01e1f55bffe4fe8b336624785f,13361839,,1
204173,asenderling.eth,2,0x47be8996229601d6a6fbc04209207c4988867e1c,13361839,,1
198340,jayhinz,2,0x2bee0b4340adf2b783ab20c1958f385ed4db7d90,13361839,,1
194479,runninyeti.eth,2,0x14b87b44f5ccb1038642d32cf3176a3f0d668eee,13361839,,1
193699,yangwao,2,0x7e799c969ea204a8b5f4d938407d9dc64dcc09e5,13361839,,1
191780,agrimony.eth,2,0x099735ae87da1f83b934c1533e8b38b31ced97fe,13361839,,1
191503,arfonzo.eth,2,0x2f8d2cac76e494cb8c6f74a98dcdf7d4b607c5e3,13361839,,1
188259,a1z2,2,0x110c50403d44f53490236ca08441d01a3f38182c,13361839,,1
24077,irisivanyi.eth,2,0x6ec99b72e0fc342a1d1137352ea17c472586bc39,13361839,,1
20434,newlightvisuals,2,0xafb54681a20aceb4f9e6e2e6aa5ee2d3af488db3,13361839,,1
20198,brettdrawsstuff,2,0x9c87a1065994f156f0b7b87aaa8b3c5f7bd67e02,13361839,,1
16819,pedrowww,2,0x1111288fe171e321afdd42179acbb13f35c8fdfa,13361839,,1
16214,axg,2,0x337cf1817641253c12d07a719a7c9df89ccb2473,13361839,,1
16081,meganmichelle.eth,2,0x2f108e92b6d57b89a9e4653def98ee9dde5cd97e,13361839,,1
15248,ryanannett5,2,0x73605779985a11b8fe32e6ed5ae5f249ffd0d7f0,13361839,,1
15238,inspector9,2,0x6e463e47d8e91ede0b721f8eb0862b6cf47418fd,13361839,,1
14394,z80.eth,2,0x07a145dbbc7e425d0f1b3b9982f955e97abad7a2,13361839,,1
14150,jeffexcell,2,0x58ece731ba797b9ad7f7cf94f772724d2add0cfd,13361839,,1
14127,brendannn.eth,2,0xafd32c050628dc8da5769685ca6e61959145ac34,13361839,,1
13343,rcastag,2,0x6ba4acda20fac1170ec7345dd7a3b61ac24fa205,13361839,,1
12239,alitiknazoglu,2,0x45591fb7276156853e232b67bacb84fdd0aa0f76,13361839,,1
10783,vinaydebrou.eth,2,0x64e8b17a8c5c439156584112c66cf5619c4c6d70,13361839,,1
10258,tip,2,0x08fba5bc676ec9bebc8e352247142da5b869cb46,13361839,,1
10218,scorz.eth,2,0x512ff58a791b69f5935990369338683932b469d1,13361839,,1
10123,hilgi,2,0x02b6d453f1c5a5a1f8bdef8dc6a845cbd4eccad1,13361839,,1
9230,onchainsanti.eth,2,0x5fe6c32f0a54b3302610d1a80bd9f85202b7c1d5,13361839,,1
8949,tomato.eth,2,0x7a4ee146333313b866a9bd15b3b2f8dedaeb3f8c,13361839,,1
8911,ellis,2,0x4690345fbd676a62cd79b4e3f7a13f8d5b59ee53,13361839,,1
8433,codincowboy,2,0x2e8017ef38ac03fe5ec253394723dffba0f1076c,13361839,,1
7933,hades,2,0x2cc7817c02fbdfd2d88b0b0f0180bc5f8a94fdbe,13361839,,1
7452,articuno.eth,2,0x311ef08626709a0de3aa84d396437773340e022d,13361839,,1
6852,luisotravez,2,0x003276c5c24cdaff1d804170ab5cbb914f51f78a,13361839,,1
6841,deodad,2,0x41758c1834a6ddeb55e48e0df8c45cfe13e9e13d,13361839,,1
6376,passafiume.eth,2,0x760c31bba6245b11faedcefce9272f228e31a6cd,13361839,,1
6048,austingriffith,2,0x34aa3f359a9d614239015126635ce7732c18fdf3,13361839,,1
5840,harpcaster,2,0x1ef5a1ccd0674dc517381feae197e116ecc52994,13361839,,1
5181,uncledavo,2,0x5fd33369d7209cec57c69e6250adda14f14adf9b,13361839,,1
4823,polluterofminds,2,0x1612c6dff0eb5811108b709a30d8150495ce9cc5,13361839,,1
4334,coffeecowboy.eth,2,0xdc210d4aacd765ef907575804713a0d35e8d17ae,13361839,,1
4071,remnynt,2,0xb291d97089492c33ce5f65e272a8613e042a7d36,13361839,,1
3895,drewcoffman.eth,2,0x088ad00cfa0cc872c37beec9fc99d16ac77ace1e,13361839,,1
3887,slokh,2,0x259de2ca7b94ed86e0fccfb37058b2795972a400,13361839,,1
3804,mariapaula,2,0x1464d4e3c815de3028572b850c6c34dfc57e9320,13361839,,1
3237,nt,2,0x6e1b330095496e6cabc703853357ca03202e9758,13361839,,1
3174,shl0ms,2,0x38488dca8dccfeebfd3cc298436134e3b3af6b8b,13361839,,1
3115,ghostlinkz.eth,2,0x05ff7cc8b490b38898744037f951f3247673c2ed,13361839,,1
3087,okjose,2,0xd30f2888e7928b52ea5bf4cb1d323e0531afe272,13361839,,1
2783,aron,2,0x496cb8ac7e1737045b53954ef9feca68020830be,13361839,,1
2723,michael,2,0x1d9f07591692539db15be88a9fa72de7134d445b,13361839,,1
2602,ipeciura.eth,2,0x202bdfdb2750df12520e7c83ad3097a7b9c82976,13361839,,1
2383,kaito,2,0x2c737c6c4ff08adc67c8ec5c96a30f655098a6dc,13361839,,1
2139,seanwbren,2,0x0cb27e883e207905ad2a94f9b6ef0c7a99223c37,13361839,,1
1864,sammdec.eth,2,0x2ae5f36c77a736f76d61f3eec06f12caf2963fd6,13361839,,1
1693,what,2,0x7437aa79e56995d8b10320981f870b66c135e06f,13361839,,1
1556,supriyo.eth,2,0x4cd2a853d6a301df0e39daaea1ad35ed0fb6f911,13361839,,1
1430,wijuwiju.eth,2,0xd49b237ca29fe04d0d238084d37f63f8bd2ab8c2,13361839,,1
1161,morganlefay.eth,2,0x02ae4b6b905021f1cbb272b5a8c03a25afab65b6,13361839,,1
1048,macbudkowski,2,0x3e6c23cdaa52b1b6621dbb30c367d16ace21f760,13361839,,1
899,jasonkim.eth,2,0x2faafe84cc53886223a7ead856e10ca52eff4af1,13361839,,1
872,alecurtu,2,0x150f498a6b5a926f2c01b557033d321e24833e1c,13361839,,1
828,scottrepreneur.eth,2,0x101525763b8e7468cb587c1547eaff88c4cb3b7a,13361839,,1
738,alexmasmej,2,0x3c1ed5d97c1f616960674ba0188b94a44d5825d8,13361839,,1
733,fiveoutofnine.eth,2,0x39b62445a8953d373563e66f563742ffd6c78c8d,13361839,,1
716,ayushm.eth,2,0x0df5ba52e8c055950aaaf5fcfe829020e898ee60,13361839,,1
675,hlau,2,0x21cdf138343d54de1654e3cdac28fbbfcfc2c2b0,13361839,,1
630,rliriano,2,0x1b5d61fa22ff1ee6e54993ef5472b6078b0d1347,13361839,,1
576,nonlinear.eth,2,0xb6f6dce6000ca88cc936b450cedb16a5c15f157f,13361839,,1
451,pfista,2,0x4309d690ed3c359ac420f9837df7b80948dc4971,13361839,,1
409,div,2,0x59850dba7e99c47a0b7cdadd0006f1a4509a1dcf,13361839,,1
373,jayme,2,0x9eab9d856a3a667dc4cd10001d59c679c64756e7,13361839,,1
358,corbin.eth,2,0x80d5ff634222fa1bf5576796b847047f22d34b45,13361839,,1
303,kyle,2,0x0ed1f91769d6add12f3aca1229f96eea198ac0ed,13361839,,1
260,yekim,2,0x2da5c03e47afd8d0481d6ce6ca57b8ff319e853b,13361839,,1
191,manan,2,0x4dece3cbfb3c0126311c9cd8eec0fc69be39d628,13361839,,1
143,mk,2,0x09790a9a5c9f45e104bb3e39f5133744469f6c1c,13361839,,1
133,nir,2,0x4303ddc9943d862f2b205af468a4a786c5137e76,13361839,,1
2,v,2,0x182327170fc284caaa5b1bc3e3878233f529d741,13361839,,1
1459590,cloaked,1,0x34a5214ec41860098285a777b6479293f28c4736,0,,0
1450514,cuppytubby,1,0x768afe76519bc3f69d25a1802327703ae1577fa6,0,,0
1251798,charmsgg,1,0x5f777212a3be166e99ba6219b16ed091231496ed,0,,0
1206946,vladdydaddy,1,0x18654dafedd89e4b4e9e2125da5f28897853daf0,0,,0
1206199,wetfart,1,0x4bee3dd50abaedf7cb5f583f3890245f0db4803a,0,,0
1146793,spicyaf,1,0x17f5b334a4a5fc639099e27682cef36e0baaadeb,0,,0
1120427,arielk,1,0x1f427ca047461df3148d83101229e12d6c58cc1a,0,,0
1119905,spikeonbase,1,0x88da790208a6fd7a7fc4fa580cec87394e1c9ffd,0,,0
1118805,tortmusic.eth,1,0xa953337dc91d8f0be034b11ee9b0e1d833c17e0a,0,,0
1112406,vickuisine,1,0x6e13e49a249031291993a41ac05dc8abf09db91e,0,,0
1097636,elvi,1,0x287dccf89739fc381154801c050f8c4a69966bec,0,,0
1096843,qt31415,1,0xe93656ada357ce42e229ff4932b72cb08ee985be,0,,0
1096663,clockerxyz,1,0x48c747293af004a04bfa7dc3089b1851684e824d,0,,0
1093494,procoin,1,0x7f2bbcddc6458415aaa18a88b788935ef6f7b816,0,,0
1076279,jaredd,1,0xa380f99f88cea38068bf6ae4f5d872297e04c7b3,0,,0
1074807,younglacroix,1,0x2725cce9e2442e7941d6667d42dbcb9fe01e88f4,0,,0
1049920,alisonclaire,1,0xef392755696d19c03a6f275b4a48bdace11aa8a3,0,,0
1049120,nodemerch,1,0xb6de8aadb058613b4e2718dd7ca14ae8ae82595c,0,,0
1045817,tipn,1,0x4e771998509399ec66495a0cb2ec799c96428130,0,,0
1025773,bigbearmama,1,0x05c73b7aa4f9d14bb39c8098bfb8ac7c46722acc,0,,0
1020495,oxmannigraphizx,1,0x667768d6248602d12666462f4635f30dc4a31144,0,,0
1019184,dearadri,1,0x62f92f53781a3b65e1804fb616e3357ea0045623,0,,0
982670,lamilayoo,1,0x8d056dbee53f296c7c0db2f09fdf4861c5234efd,0,,0
976959,liyah,1,0x0626765c5bb98b2eb250c6c4c66dc22118f3d317,0,,0
961052,fedchain,1,0x1d437f6d9647b7b0cdf814f2da8874e471720442,0,,0
904073,blockcreeper,1,0x7668e1f89bb59a3d69d66520c1beaaee8ae6d890,0,,0
901181,cyberspatula,1,0x4e1db061d8086669baca82dbfbb616b854b139db,0,,0
901116,x369,1,0x98053e3eb2f4f35c5ec67760f50c82c4a7e21a7d,0,,0
899865,topnoshfinance,1,0x09e287c952eb145762625a14c5c7dc5026050302,0,,0
898337,dickbot,1,0x83b93e673f2ffa6ccd1723746c1d005a69309f70,0,,0
886139,notnotthreadguy,1,0xb0d0678bce02cd61cff84ff28c27204d69c6de07,0,,0
883003,angela9000,1,0x4181a729f7a8a6bd9b286118a785672e9532750d,0,,0
882306,frend,1,0xadf68ba145aefa664ec4452f8ad48600e897c0c1,0,,0
880076,alekseyf.eth,1,0x591c33299a98472a91f2dc2877d91a1bc2b1f9a5,0,,0
853707,mfergpt,1,0x3b54621fe962ee8e5283f2429b800e2e212c9a02,0,,0
848862,friesgpt,1,0x26101f75fe26a527a54c0e103439637f9105dd64,0,,0
834812,big1oot,1,0x75a0e3088dadb2005a251d280a0dcabb4de1eb5a,0,,0
793979,tedsalt,1,0xb07babfa9dcb4efd2991dcab30c0705e1eaf75be,0,,0
789713,kolom,1,0x77ece127e4edb44bbdf2cee7f0244224bf67a32d,0,,0
685132,juliettemeon.eth,1,0x140782c8119a26ed897a71c174e11b6449b6fc87,0,,0
637457,bradr.eth,1,0x2334b7d1241830057acc7bb0383694216a99d653,0,,0
526510,mariabazooka,1,0x0f0ba0c679cdeb2081e20ce5ddc2f278dfa5984f,0,,0
510460,ionrod,1,0xa64f2228ccec96076c82abb903021c33859082f8,0,,0
503610,lynn-mosqueda,1,0xdbf2b5a9fe5995ec529cc5a6996caace2e289dfa,0,,0
492621,wenath,1,0x7559109d1f855ebc318a108c44158a004896284b,0,,0
489795,vrose.eth,1,0x0e947b55b37d424663e146ef117398c569844a70,0,,0
483713,saltorious.eth,1,0x042cb6c85f434e7c610c3e91744bd5d38c898f72,0,,0
465162,pancakesbrah,1,0x082fb82042c731a362c5ecabd872a43d244c33a9,0,,0
456784,dankaster.eth,1,0x32694249979daab32ac423c615f5e14e827bb49c,0,,0
442770,eggcooker,1,0x267ace7ae15aa311bd6814a3b529e1d05859e3dc,0,,0
436414,nealkongstrong.eth,1,0x1f50401b54849da5dff16dd638e112ffebad0bf0,0,,0
432959,punkisdead,1,0x88dd9366fd15138f1856a5d01992c19399e0a085,0,,0
425454,kriscrypto.eth,1,0x6abd37fcef48b56bef6cc85930824ce373627ed7,0,,0
417063,breech,1,0x217408137af1ff89e11029694ab676914344c73c,0,,0
415745,davyd-music,1,0x270d36c6e1b4caff3957365d5a9e95fe7bc0fdef,0,,0
410141,bankaudit,1,0x6c4cb3c4da1cdc4b7b1f41099f6eacbd82d8f2d2,0,,0
408711,rayblanco.eth,1,0xbff8c6c34f1efacf6844350de907cca6f07c76b8,0,,0
406365,zyzzle,1,0x0d10721a50434ec2bfb2aeed8cfea9d9f171a5f3,0,,0
405941,nkemjika,1,0x230908a09525e80978fb822ec7f1a2f3cfb29a3b,0,,0
398355,neged,1,0x2425a22bb273949467aeef8abf8c3e24c4ef1c61,0,,0
393844,bowtiedballer,1,0x42f0f081da8defeef9491bcb98978d4596cc061f,0,,0
380950,lovejoy,1,0x497d144ea3e40c5732dd397a08c44e7ca141d815,0,,0
379608,jpop,1,0x0aaa4cd2d0be75b6427dcf90c6966741cb0da6f3,0,,0
378915,unlock-protocol,1,0x58fd5dd253c97be4125d759c210fa74a05b64f82,0,,0
377461,krrbby,1,0x6f0b50cd1a75a39b99bb5cfb20b32d4ebdb5b7f1,0,,0
376948,cryptodickbutts,1,0x6bdc20119a70e488f8392ff00eaeb6c2adece3d5,0,,0
374660,endureandsurvive.eth,1,0x19deaa4a250f87215e125a0eb93ad71138f3ed9b,0,,0
369904,coolbeans1r.eth,1,0x7f928751b5abcaed3beb47d29b88d4afe6aaa3eb,0,,0
369863,diviflyy,1,0x22748e45a54afa41ea04a99fba88f6828ef3a6d3,0,,0
362962,lukaa,1,0x593aa886e844af7d4ff6abc632c86b998d0e2059,0,,0
358537,mapinsky,1,0x06a155c89561a57f12b34f0dcf0a9e4153c55c29,0,,0
346320,qubyt,1,0x39863116b98dd4ed71c4642786f0e4e7a20f6190,0,,0
345620,alb0,1,0x7baf1157344bb299d3dd4a159cddc89df1c86f31,0,,0
342996,zachlieberman,1,0xe00712086490734ef8b4d72839a7237e505767f5,0,,0
342667,canekzapata,1,0x008679a4b056e9bd3382a27bb3ff5df3ad9c065c,0,,0
341454,hunterchang.eth,1,0x37026dd7b65ba26c1583c5bc4eb41cf19416f254,0,,0
340986,trillobyte,1,0x34731f5eee4cdb2a3be7eeada91d6aca3db004cb,0,,0
339616,zahraderakhshi,1,0x6783ed4c3a95d0efd51e5c6467921a2620480aed,0,,0
336797,publix,1,0x35c84c1e1470062dc69d08fccda506f6e38e4c83,0,,0
335741,onrekt,1,0x6e890806a35d1a6b9b94a43c6d832b26b532c8fe,0,,0
333273,craigb327,1,0x2075e5ed7702dd03cf7cfe06c45277c89817b189,0,,0
332309,whoruggedyou,1,0xfbdb57f34185422cd0f3cc9f2df7beb268f4fcd0,0,,0
332047,nicoleruggiero,1,0x1793893438394dc7beb3e9fa7c2655e59a5aeff5,0,,0
330642,bryanjohnson,1,0xf32e48fc34bc127f1a64be5011da482db0ea7c27,0,,0
328602,cowboy4949,1,0x9693e679fd49190cf8e3602ae1a46052ca1f457d,0,,0
326181,nmadd,1,0x0141fe2f08e5d4c9db9adc1148a1e5f5c5dfc3a6,0,,0
323165,vandan,1,0x0b291f934993f837b07760034353fbe321b8f2a2,0,,0
321969,compez.eth,1,0x6e99f7564d060aa141dcc47ede34379bad0cdccc,0,,0
320310,hatehatehate,1,0x62265133dd75c0efa2114c869ae15eccb83a51ba,0,,0
319054,gilbster,1,0x36e72ffef02da9d293e24ceb934f65ab4dd9d52d,0,,0
318613,oliverk120.eth,1,0x23dd82c857f116d9bfb24db28fbef89c029cbb15,0,,0
318555,frankiestyles,1,0x535c76f22d0447267ab56a0a0faef5592263e85a,0,,0
315555,valpor,1,0x8ecf859a42e90f90b9976f347297b61777f8be07,0,,0
312666,xer0x.eth,1,0xaf88c45ac9aa21d330eaab9b3900c4b522b1d8f8,0,,0
310775,timewarp,1,0xc3f2774e168b8db10080e99bc322d9149649d93c,0,,0
309017,laur,1,0x8c4679dbe946eefc50c6a68e0386839a8f1cdc20,0,,0
308042,agathedavray.eth,1,0x178963c6fe2914ec6b168f970d5175d73346d29b,0,,0
307383,jpegofficial,1,0x04a1f7ac9b9edd8899a78b76449f8b91b6b0f8b2,0,,0
301419,halfmoonbooks.eth,1,0x5d078f11b3932884a51455e7b914eb55906c3c21,0,,0
297327,sebastianss,1,0xe068ecba8cbcf0860a6974be97417c68601e47cc,0,,0
295767,maikyman,1,0x813399e5b08bb50b038aa7df6347b6af2d161828,0,,0
294896,alfie,1,0xed1d14afb032a6c3c1f35390395a685f6a33aecf,0,,0
